TimeStamp, Time Delta, Input Current, Output Voltage 
0,0.953003407,14.701036,3.761698
0,0.95655489,14.700996,3.761625
0,0.966451168,14.701029,3.761595
0,0.95288682,14.701029,3.761447
0,0.952128887,14.701036,3.761388
0,0.957482338,14.70106,3.761314
0,0.97525835,14.701093,3.76127
0,0.958839655,14.70102,3.76118
0,0.9738307,14.701029,3.761137
0,0.9628582,14.701117,3.761062
0,0.953460693,14.701036,3.760959
0,0.952245235,14.701044,3.760914
0,0.960635185,14.70106,3.760855
0,0.962274551,14.70106,3.760796
0,0.964103699,14.701005,3.760707
0,0.958562851,14.70098,3.760619
0,0.961950779,14.701044,3.760545
0,0.957988024,14.701077,3.7605
0,0.954008579,14.701013,3.760396
0,0.977488995,14.70098,3.760337
0,0.957929134,14.70102,3.760234
0,0.964213371,14.701029,3.760145
0,0.955806971,14.70102,3.760086
0,0.967039108,14.701029,3.760042
0,0.961492062,14.701036,3.759967
0,0.962934017,14.701053,3.759879
0,0.954543829,14.70102,3.759849
0,0.953295946,14.701029,3.759731
0,0.964679956,14.701036,3.759701
0,0.955061674,14.701068,3.759583
0,0.955487728,14.701005,3.759524
0,0.953812361,14.701077,3.759449
0,0.964638948,14.701005,3.759376
0,0.956398487,14.70106,3.759302
0,0.95263648,14.700964,3.759243
0,0.954736471,14.700956,3.759169
0,0.967602968,14.700989,3.759065
0,0.952776432,14.700996,3.759021
0,0.953867912,14.70106,3.758932
0,0.954972744,14.701084,3.758903
0,0.966008663,14.701068,3.758784
0,0.967056513,14.701053,3.75874
0,0.967026711,14.701029,3.758681
0,0.955914974,14.701013,3.758533
0,0.952053785,14.700972,3.758473
0,0.955266714,14.700996,3.75837
0,0.955718756,14.700996,3.75837
0,0.963793516,14.701036,3.758252
0,0.953198433,14.701109,3.758207
0,0.973714113,14.701077,3.758118
0,0.961701393,14.701077,3.758074
0,0.953608513,14.701133,3.757985
0,0.975103378,14.701109,3.757926
0,0.963841915,14.701013,3.757808
0,0.954023361,14.701109,3.757734
0,0.956397772,14.701117,3.757675
0,0.966746092,14.701068,3.757586
0,0.966844082,14.701117,3.757542
0,0.955502987,14.70114,3.757468
0,0.953596354,14.701157,3.757394
0,0.953629732,14.70114,3.75729
0,0.953879595,14.701149,3.757231
0,0.967535973,14.701198,3.757142
0,0.964848757,14.701189,3.757069
0,0.967014074,14.701165,3.757009
0,0.976348877,14.701173,3.756935
0,0.959641933,14.701133,3.756876
0,0.953044653,14.70114,3.756787
0,0.965293646,14.701117,3.756713
0,0.969758272,14.701077,3.756639
0,0.963064909,14.701077,3.756609
0,0.952349424,14.70106,3.756476
0,0.993826866,14.701029,3.756432
0,0.956706047,14.70114,3.756343
0,0.95296979,14.70114,3.756225
0,0.95770812,14.701133,3.75621
0,0.967619658,14.701084,3.756136
0,0.965691566,14.701068,3.756092
0,0.956331491,14.701068,3.756003
0,0.952764988,14.701109,3.755959
0,0.952610493,14.701125,3.75584
0,0.954940557,14.701077,3.755796
0,0.952471972,14.701093,3.755707
0,0.99583602,14.701044,3.755663
0,0.965168953,14.701044,3.755545
0,0.952878714,14.701068,3.755456
0,0.963221312,14.70114,3.755396
0,0.986442566,14.701053,3.755308
0,0.95921874,14.701101,3.755234
0,0.953119516,14.701117,3.75516
0,0.953478098,14.700989,3.755101
0,0.963056326,14.701005,3.754997
0,0.962500811,14.701053,3.754953
0,0.954908371,14.701101,3.754893
0,0.991777658,14.70106,3.754835
0,0.961221933,14.70106,3.754745
0,0.967144728,14.70106,3.754612
0,0.967170715,14.70106,3.754583
0,0.954993486,14.701068,3.754524
0,0.964091063,14.701117,3.754465
0,0.984531403,14.701125,3.754391
0,0.957709074,14.701109,3.754332
0,0.953111649,14.701101,3.754213
0,0.980187654,14.701093,3.754169
0,0.952046871,14.701109,3.754095
0,0.955022335,14.701013,3.754021
0,0.952893972,14.70098,3.753962
0,0.954130173,14.700989,3.753858
0,0.966035128,14.700964,3.753829
0,0.959396124,14.700996,3.753725
0,0.967656374,14.701029,3.753651
0,0.96928668,14.70106,3.753532
0,0.966816425,14.701053,3.753518
0,0.966738939,14.70106,3.753429
0,0.965074301,14.701005,3.753355
0,0.954977989,14.700989,3.753311
0,0.95866394,14.701036,3.753207
0,0.953525543,14.701013,3.753148
0,0.967301607,14.701044,3.753059
0,0.952828646,14.701084,3.753
0,0.964686155,14.701013,3.752926
0,0.954038858,14.700996,3.752867
0,0.953994036,14.701036,3.752779
0,0.966448069,14.70102,3.752748
0,0.952539682,14.70098,3.75263
0,0.960050344,14.70098,3.752571
0,0.974900246,14.700972,3.752482
0,0.963958502,14.700996,3.752379
0,0.964122057,14.70102,3.75232
0,0.963438988,14.700989,3.752261
0,0.959521055,14.700996,3.752201
0,0.954616308,14.70102,3.752098
0,0.963448286,14.700972,3.752068
0,0.958675385,14.70106,3.75198
0,0.965252161,14.701077,3.75195
0,0.966992855,14.701068,3.751846
0,0.952445984,14.701036,3.751758
0,0.967233181,14.701029,3.751728
0,0.983114719,14.701013,3.75161
0,0.960497141,14.701036,3.751565
0,0.952994585,14.70106,3.751462
0,0.953297138,14.701077,3.751432
0,0.962113857,14.701077,3.751328
0,0.959033489,14.701068,3.751269
0,0.952283859,14.701133,3.751181
0,0.979362488,14.701109,3.751122
0,0.955765247,14.701093,3.751003
0,0.966943741,14.701109,3.750944
0,0.958088875,14.701084,3.750899
0,0.966757298,14.701149,3.750782
0,0.956349134,14.701149,3.750751
0,0.967076778,14.701084,3.750678
0,0.955535173,14.701109,3.750559
0,0.95289588,14.701117,3.7505
0,0.95412159,14.701093,3.750441
0,0.965016603,14.701068,3.750352
0,0.968075037,14.701036,3.750308
0,0.966054916,14.700996,3.750249
0,0.956729174,14.701044,3.750145
0,0.96726799,14.701053,3.750086
0,0.952388048,14.701044,3.750012
0,0.962565422,14.701109,3.749938
0,0.960050344,14.701125,3.749864
0,0.957212687,14.701084,3.749819
0,0.966775656,14.701053,3.749716
0,0.95505023,14.701053,3.749671
0,0.952582598,14.701068,3.749583
0,0.970449924,14.701036,3.749524
0,0.962939262,14.701036,3.74945
0,0.966986179,14.701053,3.749346
0,0.953977108,14.701029,3.749287
0,0.95300889,14.701005,3.749184
0,0.958445311,14.701029,3.749124
0,0.966757059,14.70098,3.749051
0,0.952712774,14.701068,3.749006
0,0.955573559,14.701029,3.748932
0,0.952852488,14.70102,3.748873
0,0.952804327,14.701013,3.748769
0,0.972415924,14.701013,3.748695
0,0.964500904,14.701053,3.748636
0,0.954056978,14.701125,3.748548
0,0.952946186,14.701125,3.748503
0,0.957140446,14.701093,3.748355
0,0.965823174,14.70106,3.748311
0,0.967657328,14.701013,3.748237
0,0.953786373,14.701005,3.748222
0,0.966488361,14.701029,3.748104
0,0.955154657,14.701029,3.748044
0,0.953185558,14.70102,3.747956
0,0.965578318,14.701053,3.747867
0,0.965191603,14.701077,3.747852
0,0.953943253,14.701068,3.747734
0,0.955000877,14.701077,3.74766
0,0.966976166,14.701093,3.747586
0,0.954103708,14.701036,3.747541
0,0.995778561,14.700996,3.747453
0,0.956671715,14.700989,3.747408
0,0.961625576,14.70098,3.74732
0,0.971434832,14.701013,3.747275
0,0.961560488,14.701013,3.747187
0,0.952914476,14.701068,3.747068
0,0.966924191,14.701068,3.747054
0,0.964002371,14.701005,3.746964
0,0.967090368,14.700996,3.746905
0,0.98713541,14.701005,3.746802
0,0.958367825,14.701005,3.746727
0,0.953735352,14.701005,3.746654
0,0.978631735,14.701029,3.746624
0,0.955987692,14.700972,3.746491
0,0.966320276,14.70106,3.746432
0,0.957902908,14.701077,3.746387
0,0.966696978,14.70114,3.746299
0,0.966124058,14.701084,3.74624
0,0.985964537,14.701077,3.746136
0,0.957618475,14.701077,3.746077
0,0.964422226,14.70106,3.746003
0,0.987071753,14.70106,3.74587
0,0.956752539,14.701068,3.745855
0,0.964160204,14.701117,3.745781
0,0.966869116,14.701117,3.745707
0,0.959233761,14.701077,3.745633
0,0.961765528,14.701101,3.745589
0,0.953101158,14.701117,3.745485
0,0.956638336,14.701093,3.745456
0,0.957097769,14.701093,3.745352
0,0.963337183,14.701133,3.745308
0,0.954694986,14.701084,3.745204
0,0.972667456,14.70106,3.745145
0,0.962294102,14.701036,3.745056
0,0.965316057,14.701068,3.744967
0,0.960570812,14.701068,3.744908
0,0.952910423,14.701077,3.74482
0,0.960546494,14.701084,3.744775
0,0.960557699,14.701077,3.744672
0,0.963065147,14.701084,3.744613
0,0.963660955,14.701044,3.744538
0,0.952125072,14.701029,3.74448
0,0.963302612,14.701036,3.74439
0,0.966944695,14.701036,3.744302
0,0.960683346,14.701013,3.744257
0,0.963442087,14.70102,3.744198
0,0.963842154,14.701053,3.74411
0,0.959439754,14.70102,3.744035
0,0.961764812,14.701013,3.743962
0,0.963627577,14.701013,3.743887
0,0.959845066,14.700989,3.743799
0,0.964953661,14.701044,3.743725
0,0.965348005,14.701013,3.743666
0,0.97987628,14.701117,3.743607
0,0.957979918,14.701005,3.743503
0,0.964209318,14.700989,3.743429
0,0.96197629,14.701029,3.74337
0,0.960466862,14.70106,3.743326
0,0.9536798,14.701029,3.743207
0,0.952359676,14.70106,3.743148
0,0.953391314,14.701093,3.743059
0,0.953741074,14.701109,3.743015
0,0.966042519,14.701117,3.742926
0,0.967043877,14.701125,3.742882
0,0.954731941,14.701125,3.742793
0,0.954978943,14.70114,3.742704
0,0.952583075,14.70114,3.742645
0,0.966711521,14.701068,3.742586
0,0.956929922,14.701029,3.742497
0,0.962603569,14.701036,3.742408
0,0.954973221,14.701036,3.742393
0,0.956376314,14.701068,3.74229
0,0.955494404,14.701036,3.742231
0,0.96657443,14.701044,3.742142
0,0.966701031,14.701029,3.742083
0,0.955219984,14.701084,3.741994
0,0.966826916,14.701101,3.741905
0,0.953922033,14.701101,3.741846
0,0.971637726,14.701101,3.741757
0,0.975995541,14.701068,3.741698
0,0.958616734,14.701109,3.74158
0,0.966579199,14.701077,3.74155
0,0.953063965,14.701036,3.741491
0,0.966799498,14.701053,3.741462
0,0.996676207,14.700996,3.741343
0,0.955615282,14.70102,3.741225
0,0.966769695,14.70102,3.741195
0,0.960741997,14.701013,3.741107
0,0.953552246,14.700964,3.741062
0,0.952667475,14.701005,3.740944
0,0.952756643,14.70098,3.7409
0,0.959095001,14.70098,3.74081
0,0.963305235,14.700996,3.740781
0,0.954556704,14.700948,3.740692
0,0.991098881,14.70094,3.740618
0,0.957346439,14.701013,3.740544
0,0.956530809,14.701029,3.740441
0,0.95300889,14.701053,3.740382
0,0.961992264,14.701068,3.740307
0,0.960063934,14.701068,3.740263
0,0.95269537,14.701133,3.740174
0,0.952828169,14.701044,3.740115
0,0.963611364,14.701093,3.740041
0,0.958095789,14.701077,3.739982
0,0.967128277,14.701013,3.739893
0,0.96445775,14.701077,3.739849
0,0.959202051,14.70106,3.739775
0,0.953368902,14.701068,3.739657
0,0.962244749,14.701109,3.739583
0,0.966773033,14.701068,3.739524
0,0.962918997,14.701044,3.739435
0,0.961190462,14.701053,3.739346
0,0.952928782,14.70102,3.739316
0,0.964905977,14.701036,3.739213
0,0.963007689,14.701053,3.739169
0,0.981096506,14.701084,3.739065
0,0.954336166,14.701084,3.738961
0,0.954254866,14.701093,3.738932
0,0.963427782,14.701068,3.738843
0,0.957107544,14.701044,3.738784
0,0.953937054,14.701036,3.73871
0,0.95476675,14.70102,3.738636
0,0.981969833,14.701013,3.738577
0,0.95735383,14.701044,3.738503
0,0.960879564,14.701109,3.738414
0,0.955909014,14.701109,3.738355
0,0.973694563,14.701084,3.738281
0,0.960361004,14.70102,3.738177
0,0.956998587,14.70102,3.738133
0,0.973030806,14.701044,3.738029
0,0.966359138,14.701036,3.737985
0,0.953471422,14.701029,3.737896
0,0.952691555,14.701036,3.737852
0,0.951891661,14.701013,3.737763
0,0.955226898,14.70102,3.737748
0,0.952806473,14.701044,3.737645
0,0.964522123,14.701036,3.737571
0,0.966970444,14.701077,3.737512
0,0.961499453,14.701005,3.737393
0,0.964564323,14.701005,3.737349
0,0.976980925,14.700996,3.737216
0,0.95998764,14.70106,3.737201
0,0.967000246,14.70106,3.737082
0,0.955716133,14.701093,3.737068
0,0.96722436,14.701077,3.736949
0,0.966122627,14.701044,3.73689
0,0.952881336,14.701013,3.736772
0,0.964327097,14.701093,3.736698
0,0.963424444,14.70106,3.736669
0,0.967303753,14.701093,3.73658
0,0.954092264,14.701077,3.736536
0,0.968306303,14.701053,3.736432
0,0.956602097,14.701053,3.736373
0,0.963999033,14.701044,3.736314
0,0.954797268,14.701029,3.736225
0,0.966202736,14.701053,3.736136
0,0.966960907,14.701044,3.736121
0,0.990484953,14.70106,3.736018
0,0.961551666,14.701093,3.735914
0,0.954219103,14.701101,3.735855
0,0.955780745,14.701093,3.735766
0,0.966377497,14.701109,3.735707
0,0.953036547,14.701157,3.735603
0,0.967728615,14.701117,3.735559
0,0.960015774,14.701036,3.735456
0,0.961807489,14.701133,3.735441
0,0.953909159,14.701133,3.735337
0,0.975312948,14.701149,3.735278
0,0.966975689,14.70118,3.735189
0,0.966835499,14.701053,3.735085
0,0.955193996,14.701053,3.735056
0,0.952789783,14.701068,3.734938
0,0.953364849,14.701109,3.734908
0,0.965598106,14.701117,3.734819
0,0.954001904,14.701149,3.73479
0,0.966155052,14.70114,3.734686
0,0.956868649,14.701084,3.734612
0,0.990782261,14.701044,3.734553
0,0.956804514,14.701101,3.73442
0,0.959702015,14.701101,3.73439
0,0.955119133,14.701036,3.734332
0,0.9673388,14.701044,3.734272
0,0.952027559,14.70098,3.734183
0,0.954415083,14.701013,3.734124
0,0.955132723,14.70098,3.734035
0,0.959706306,14.70098,3.734005
0,0.955948114,14.701005,3.733887
0,0.974790573,14.701005,3.733843
0,0.964419127,14.70094,3.73371
0,0.954981565,14.70098,3.733651
0,0.953142405,14.700956,3.733621
0,0.956340551,14.700948,3.733532
0,0.965433121,14.70098,3.733488
0,0.967064381,14.700964,3.733385
0,0.955477476,14.700964,3.73334
0,0.96345377,14.701005,3.733222
0,0.952949286,14.700972,3.733162
0,0.955965519,14.700972,3.733074
0,0.959011793,14.700956,3.733029
0,0.963041544,14.70094,3.732971
0,0.964880943,14.701005,3.732837
0,0.959699392,14.70102,3.732808
0,0.966527939,14.701005,3.732719
0,0.954250097,14.700933,3.73263
0,0.965610027,14.700956,3.732556
0,0.966994047,14.700989,3.732512
0,0.954971552,14.701013,3.732423
0,0.95647788,14.701068,3.732364
0,0.957276106,14.70102,3.73226
0,0.976169586,14.70102,3.732245
0,0.956776619,14.701029,3.732141
0,0.976290464,14.70102,3.732098
0,0.961120129,14.70098,3.731994
0,0.954582453,14.700964,3.731905
0,0.966771364,14.700989,3.731846
0,0.966020823,14.701036,3.731758
0,0.952648878,14.701044,3.731713
0,0.95491457,14.701077,3.731624
0,0.953817368,14.701068,3.731565
0,0.967182636,14.701029,3.731461
0,0.967503548,14.701053,3.731432
0,0.983857632,14.701053,3.731343
0,0.956721306,14.701068,3.731255
0,0.954373837,14.701044,3.73121
0,0.960664272,14.701044,3.731107
0,0.960978746,14.70106,3.731047
0,0.964898348,14.701036,3.730944
0,0.952908516,14.701036,3.730899
0,0.955938339,14.700989,3.730795
0,0.954726696,14.700996,3.730766
0,0.952644587,14.70106,3.730677
0,0.977246761,14.701117,3.730618
0,0.96096158,14.701068,3.730515
0,0.952566385,14.701029,3.730426
0,0.953066111,14.701029,3.730367
0,0.965920687,14.701029,3.730278
0,0.955001354,14.70106,3.730234
0,0.954272509,14.701077,3.73013
0,0.966739655,14.70106,3.730071
0,0.955164671,14.70106,3.729982
0,0.952922821,14.701053,3.729923
0,0.95415473,14.700933,3.729849
0,0.977598429,14.700996,3.729805
0,0.954265356,14.70098,3.729701
0,0.966855764,14.70098,3.729597
0,0.96625495,14.701013,3.729568
0,0.957770586,14.701077,3.729479
0,0.962740183,14.70106,3.729434
0,0.991000414,14.70106,3.729331
0,0.95753479,14.701053,3.729272
0,0.966710567,14.701053,3.729168
0,0.985036373,14.701053,3.729124
0,0.966965675,14.701077,3.729021
0,0.985388279,14.701068,3.728947
0,0.965649366,14.70106,3.728902
0,0.95809865,14.701053,3.728828
0,0.966799259,14.701093,3.728754
0,0.956534147,14.701093,3.728651
0,0.962454081,14.701109,3.728606
0,0.956218243,14.701109,3.728488
0,0.971699238,14.701149,3.728458
0,0.966717005,14.701149,3.728355
0,0.953118086,14.701109,3.728296
0,0.966290236,14.70106,3.728222
0,0.96130991,14.70106,3.728118
0,0.956950903,14.70106,3.728074
0,0.959496498,14.701165,3.727985
0,0.966685534,14.701125,3.727926
0,0.96454215,14.701109,3.727852
0,0.95802927,14.701125,3.727793
0,0.967049837,14.701165,3.727689
0,0.966994524,14.70114,3.7276
0,0.952715874,14.70114,3.727571
0,0.957610846,14.701157,3.727467
0,0.964944839,14.701133,3.727423
0,0.956765652,14.701125,3.727319
0,0.971289158,14.701068,3.727275
0,0.96724987,14.701036,3.727171
0,0.96750474,14.701053,3.727127
0,0.9668262,14.701044,3.727038
0,0.9568367,14.70106,3.727009
0,0.952472925,14.700989,3.726905
0,0.988405704,14.701005,3.726831
0,0.958698273,14.701036,3.726742
0,0.95396018,14.701053,3.726624
0,0.953718185,14.701117,3.726609
0,0.954964638,14.70106,3.726491
0,0.967035532,14.701053,3.726476
0,0.955157518,14.701109,3.726372
0,0.965233564,14.701077,3.726314
0,0.95277071,14.701084,3.726254
0,0.952805281,14.701109,3.726195
0,0.958147287,14.701109,3.726091
0,0.957442045,14.701117,3.726003
0,0.965932131,14.701173,3.725958
0,0.984449387,14.701149,3.725914
0,0.977657795,14.701173,3.725781
0,0.954398155,14.701157,3.725707
0,0.953283787,14.701165,3.725663
0,0.962988138,14.701125,3.725588
0,0.963376999,14.701093,3.725559
0,0.966538429,14.701036,3.725441
0,0.953719854,14.701036,3.725367
0,0.965102434,14.701077,3.725293
0,0.96696949,14.701093,3.725248
0,0.984641075,14.701068,3.725145
0,0.95951581,14.701101,3.725041
0,0.966839314,14.701084,3.724982
0,0.965701818,14.701093,3.724908
0,0.957823753,14.701109,3.724878
0,0.955066681,14.701029,3.72473
0,0.9947052,14.700996,3.724686
0,0.952517748,14.701036,3.724627
0,0.980910301,14.701044,3.724612
0,0.956321478,14.701068,3.724464
0,0.959319592,14.701068,3.72442
0,0.993533373,14.701125,3.72436
0,0.953535318,14.701036,3.724272
0,0.964299917,14.701029,3.724198
0,0.962598085,14.70102,3.724094
0,0.951650858,14.700989,3.72405
0,0.967045784,14.700964,3.723961
0,0.962815285,14.70102,3.723887
0,0.97616744,14.700996,3.723828
0,0.954953671,14.701005,3.723724
0,0.952468872,14.70102,3.723665
0,0.964038134,14.701036,3.723577
0,0.976032257,14.70102,3.723532
0,0.963525534,14.701053,3.723414
0,0.953998566,14.701093,3.723355
0,0.972910404,14.701036,3.723296
0,0.964621305,14.701068,3.723251
0,0.952473164,14.701036,3.723147
0,0.973334789,14.700996,3.723104
0,0.966653347,14.70106,3.723014
0,0.984585762,14.701068,3.722926
0,0.966402531,14.701077,3.722881
0,0.955450535,14.700989,3.722763
0,0.953297615,14.701044,3.722719
0,0.966223001,14.701068,3.722644
0,0.955246687,14.701044,3.7226
0,0.954476833,14.70102,3.722497
0,0.969027758,14.70102,3.722423
0,0.967738867,14.701068,3.722363
0,0.952022314,14.701101,3.72226
0,0.967521667,14.70106,3.722201
0,0.966913462,14.701084,3.722112
0,0.954046726,14.701117,3.722023
0,0.955744982,14.701084,3.721964
0,0.95549345,14.701077,3.721935
0,0.967314959,14.701044,3.721831
0,0.952005863,14.700956,3.721757
0,0.954085827,14.701044,3.721653
0,0.973799229,14.701044,3.721624
0,0.963208199,14.701125,3.72152
0,0.954214573,14.701084,3.721432
0,0.952415705,14.701036,3.721387
0,0.978100777,14.701036,3.721283
0,0.958909512,14.700996,3.721254
0,0.952868938,14.701013,3.721136
0,0.953164339,14.701077,3.721106
0,0.966728449,14.701117,3.720988
0,0.95530653,14.701117,3.720943
0,0.953689814,14.701093,3.72084
0,0.97866106,14.701084,3.720796
0,0.958717585,14.701077,3.720722
0,0.953629494,14.70106,3.720589
0,0.964998484,14.701084,3.720559
0,0.956073284,14.701068,3.720485
0,0.952408552,14.70106,3.720455
0,0.953916788,14.701068,3.720366
0,0.96561718,14.701093,3.720307
0,0.953881741,14.701101,3.720189
0,0.966212749,14.70106,3.72013
0,0.955832243,14.701036,3.720071
0,0.965999126,14.70102,3.720012
0,0.954998255,14.701036,3.719908
0,0.956290245,14.701029,3.719819
0,0.952898264,14.701044,3.71976
0,0.965812445,14.70102,3.719627
0,0.957024097,14.70102,3.719597
0,0.96405077,14.701005,3.719523
0,0.953984737,14.70106,3.719494
0,0.957108974,14.700996,3.71939
0,0.966168642,14.701053,3.719346
0,0.966136217,14.701125,3.719213
0,0.9578228,14.70114,3.719109
0,0.953092575,14.701101,3.719079
0,0.95332098,14.701101,3.718976
0,0.964140892,14.701109,3.718946
0,0.957311153,14.70106,3.718828
0,0.96712923,14.701084,3.718784
0,0.966192245,14.701077,3.718695
0,0.953572273,14.701044,3.718666
0,0.967016459,14.701044,3.718547
0,0.95696187,14.70106,3.718503
0,0.955223083,14.701093,3.718399
0,0.969852686,14.701068,3.718385
0,0.965555668,14.701125,3.718281
0,0.986447096,14.701157,3.718177
0,0.963397503,14.701109,3.718133
0,0.952486038,14.701084,3.718059
0,0.962881804,14.701084,3.717985
0,0.968871593,14.701005,3.717852
0,0.964380264,14.701029,3.717793
0,0.952826738,14.701013,3.717748
0,0.973259449,14.701029,3.717704
0,0.962232828,14.701068,3.71763
0,0.956139565,14.701044,3.717526
0,0.990856409,14.701029,3.717467
0,0.962070227,14.70102,3.717364
0,0.953136444,14.700972,3.717305
0,0.975188732,14.700972,3.717216
0,0.959969521,14.700956,3.717172
0,0.955593109,14.700996,3.717097
0,0.974883556,14.701044,3.717023
0,0.961999893,14.701077,3.716949
0,0.953170776,14.701173,3.716861
0,0.994045973,14.701189,3.716816
0,0.958537579,14.701109,3.716683
0,0.967007637,14.701093,3.716654
0,0.955379486,14.70102,3.716535
0,0.952648163,14.70102,3.716461
0,0.964497805,14.701068,3.716402
0,0.964022398,14.701005,3.716372
0,0.95942688,14.70102,3.716254
0,0.955780268,14.70102,3.716151
0,0.953655481,14.70114,3.716121
0,0.966462374,14.701125,3.716003
0,0.954841137,14.701084,3.715958
0,0.953801632,14.701109,3.715855
0,0.965599775,14.70114,3.71581
0,0.967000723,14.701093,3.715692
0,0.956837177,14.70114,3.715677
0,0.967023373,14.701101,3.715544
0,0.985071659,14.701101,3.715529
0,0.954613686,14.701125,3.715411
0,0.967319489,14.701117,3.715322
0,0.964025736,14.701093,3.715278
0,0.953974009,14.701101,3.715219
0,0.962016106,14.701044,3.715115
0,0.962012529,14.701077,3.715056
0,0.956049442,14.701077,3.715011
0,0.954299927,14.701036,3.714878
0,0.952867031,14.701053,3.714834
0,0.966849089,14.701093,3.714745
0,0.954280615,14.701084,3.714715
0,0.964611769,14.701109,3.714627
0,0.987501621,14.701013,3.714494
0,0.976651907,14.70102,3.714435
0,0.964574575,14.701044,3.71439
0,0.966540813,14.70106,3.714316
0,0.966747046,14.701053,3.714228
0,0.955879211,14.701093,3.714228
0,0.988053083,14.701117,3.714109
0,0.959333897,14.701165,3.713991
0,0.952697754,14.701109,3.713917
0,0.959642649,14.701077,3.713843
0,0.960129023,14.701093,3.713784
0,0.965325356,14.701084,3.71371
0,0.964721441,14.701068,3.71365
0,0.957432508,14.701084,3.713562
0,0.960673809,14.701068,3.713502
0,0.953103781,14.701084,3.713414
0,0.976715565,14.70106,3.71334
0,0.956392765,14.701084,3.713251
0,0.954917669,14.701157,3.713132
0,0.964050293,14.701157,3.713103
0,0.963398457,14.701117,3.712999
0,0.953502417,14.70114,3.712941
0,0.962043762,14.70114,3.712866
0,0.965751648,14.701125,3.712822
0,0.963330507,14.701165,3.712718
0,0.953330994,14.701109,3.712674
0,0.991922855,14.701133,3.712571
0,0.958050251,14.701084,3.712497
0,0.956696749,14.70106,3.712423
0,0.95227313,14.701044,3.712349
0,0.953269482,14.70106,3.712289
0,0.964926481,14.701077,3.712171
0,0.956995964,14.701117,3.712127
0,0.963460684,14.701101,3.712053
0,0.966945648,14.701125,3.711994
0,0.963303566,14.701109,3.71192
0,0.965312243,14.701077,3.711816
0,0.983392715,14.701068,3.711757
0,0.952593327,14.70106,3.711624
0,0.953015566,14.701044,3.71155
0,0.965460062,14.701005,3.711491
0,0.957840204,14.701053,3.711446
0,0.952601671,14.701044,3.711372
0,0.952700853,14.701044,3.711328
0,0.966402531,14.701005,3.711195
0,0.957201242,14.701036,3.711151
0,0.967716694,14.701053,3.711047
0,0.966026068,14.701053,3.711002
0,0.956650734,14.701084,3.710914
0,0.962830305,14.70102,3.71081
0,0.957010031,14.70102,3.710795
0,0.970633745,14.701093,3.710662
0,0.96555686,14.701068,3.710648
0,0.954909325,14.701053,3.710485
0,0.965834618,14.701053,3.710455
0,0.965019226,14.701093,3.710396
0,0.960359097,14.701068,3.710352
0,0.952389717,14.70106,3.710263
0,0.965254307,14.701068,3.710159
0,0.956487417,14.701077,3.710115
0,0.954545498,14.700996,3.709997
0,0.967666149,14.700989,3.709938
0,0.958939075,14.701029,3.709849
0,0.975393772,14.701029,3.709805
0,0.954001665,14.70098,3.709701
0,0.95545578,14.700996,3.709641
0,0.965457678,14.701029,3.709582
0,0.952207327,14.701044,3.709508
0,0.952864647,14.701053,3.709405
0,0.952961922,14.701029,3.709361
0,0.9527421,14.70106,3.709272
0,0.972738981,14.701077,3.709257
0,0.966451883,14.701044,3.709094
0,0.952066898,14.701093,3.709035
0,0.953099251,14.701077,3.709006
0,0.952953815,14.701077,3.708873
0,0.966961861,14.701053,3.708843
0,0.954965591,14.700989,3.708739
0,0.967071772,14.701005,3.708695
0,0.965011358,14.70102,3.708591
0,0.963304281,14.700972,3.708532
0,0.952687502,14.701013,3.708458
0,0.964239836,14.701029,3.708399
0,0.952720881,14.701013,3.708295
0,0.98865509,14.700996,3.708251
0,0.956870317,14.701093,3.708133
0,0.966709614,14.701068,3.708058
0,0.96579957,14.701101,3.708014
0,0.961960077,14.701068,3.707911
0,0.962403059,14.701084,3.707867
0,0.952572346,14.701101,3.707748
0,0.953202009,14.701093,3.707704
0,0.957016706,14.701029,3.7076
0,0.96527195,14.701068,3.707556
0,0.965477228,14.701093,3.707467
0,0.9596982,14.701077,3.707423
0,0.959254742,14.701157,3.707319
0,0.966090679,14.70114,3.70726
0,0.961103916,14.701149,3.707171
0,0.966948748,14.701149,3.707082
0,0.967352629,14.701109,3.707038
0,0.978889227,14.701093,3.70692
0,0.962929487,14.701068,3.70689
0,0.96674037,14.701117,3.706801
0,0.979458809,14.701149,3.706742
0,0.957578421,14.701093,3.706654
0,0.955293417,14.701109,3.706535
0,0.963760376,14.701068,3.706476
0,0.957983494,14.701125,3.706372
0,0.967073202,14.701101,3.706357
0,0.964946508,14.701093,3.706269
0,0.958573103,14.701044,3.70618
0,0.952479839,14.701013,3.706077
0,0.965942144,14.701013,3.706017
0,0.95298171,14.701109,3.705973
0,0.955917597,14.701044,3.705854
0,0.954640388,14.701036,3.705811
0,0.953041553,14.701117,3.705707
0,0.966485977,14.701044,3.705663
0,0.953085423,14.701068,3.705588
0,0.9658885,14.701053,3.705544
0,0.966905832,14.701029,3.705411
0,0.957244873,14.701084,3.705381
0,0.956079006,14.701053,3.705293
0,0.966798067,14.701077,3.705218
0,0.98401618,14.701117,3.705115
0,0.954487324,14.701133,3.705026
0,0.953640223,14.701157,3.704982
0,0.963372469,14.701157,3.704864
0,0.957946062,14.701157,3.70479
0,0.9522295,14.701117,3.7047
0,0.964618683,14.701125,3.704642
0,0.954651833,14.701157,3.704553
